Garden Latitude,Garden Longitude,Kind,fracDate Collected,Country
42.29321361,-71.12414571,maple,1985.81369863,United States
42.30377129,-71.12161809,horsechestnut,1977.69041096,Japan
42.29335716,-71.12518635,hawthorn,,United States
42.29339178,-71.12559813,hawthorn,,United States
42.29726576,-71.12605178,hemlock,,
42.29496173,-71.12847457,,,
42.30153707,-71.11714967,pine,,
42.29707082,-71.12601966,hemlock,,
42.29724663,-71.12607776,hemlock,,
42.29321584,-71.12848167,linden,,Sweden
42.2968756,-71.12589883,hemlock,,
42.30389414,-71.1221944,horsechestnut,1977.70684932,Japan
42.30327053,-71.12025903,maple,1996.79781421,China
42.3015542,-71.11716409,pine,,
42.30041263,-71.12341211,fir,,Poland
42.29280864,-71.12531093,,,United States
42.2970844,-71.12597522,hemlock,,
42.30084648,-71.12111062,,,China
42.29815103,-71.12945181,spruce,,United States
42.2974023,-71.12584768,hemlock,,
42.29843432,-71.12377429,redcedar,1979.93972603,United States
42.30163681,-71.11715428,pine,,
42.30212805,-71.12130527,tree,,"Korea, Republic of"
42.29678772,-71.1286586,maidenhair-tree,1989.77808219,China
42.30363007,-71.11981873,maple,,"Korea, Republic of"
42.29866067,-71.12462304,cedar,1978.7890411,Canada
42.30416629,-71.12316431,linden,,
42.30228265,-71.12386449,birch,,
42.29489894,-71.12283219,oak,,
42.30390506,-71.12150322,tree,,
42.29736083,-71.12575182,hemlock,,
42.3038746,-71.1224762,buckeye,1979.93972603,United States
42.30387905,-71.1228747,linden,,China
42.29730317,-71.12574107,hemlock,,
42.29736326,-71.1256557,hemlock,,
42.30174139,-71.12449089,sycamore,,United States
42.29920366,-71.12280806,oak,,
42.29426761,-71.12854944,honeylocust,1979.96986301,United States
42.30139922,-71.12213492,tree,,"Korea, Republic of"
42.2998249,-71.12335678,hornbeam,,"Korea, Republic of"
42.29702625,-71.12581293,hemlock,,
42.30464458,-71.12023756,willow,,Country Unknown
42.30306306,-71.12087484,hornbeam,,United States
42.29751168,-71.12486325,yew,,Bulgaria
42.30174162,-71.12524417,sycamore,,United States
42.29955383,-71.12297533,oak,,
42.29883249,-71.12365781,hornbeam,2005.72876712,China
42.2949044,-71.1230038,hickory,,
42.29510441,-71.12961311,fir,,
42.2977575,-71.12930883,fir,,
42.30202903,-71.12202236,tree,,"Korea, Republic of"
42.29734935,-71.12559664,hemlock,,
42.30111028,-71.12160781,elm,,
42.29706191,-71.12580902,hemlock,,
42.29726517,-71.12587066,hemlock,,
42.29712204,-71.12573474,hemlock,,
42.29969012,-71.12211129,tree,,"Korea, Republic of"
42.2952814,-71.1283209,tree,,"Korea, Republic of"
42.29892035,-71.12807183,fir,,
42.29696821,-71.1256876,hemlock,,
42.30167616,-71.1244456,sycamore,,United States
42.2994379,-71.1230098,oak,,
42.29412786,-71.12909399,honeylocust,1979.96986301,United States
42.30326907,-71.1206312,maple,,
42.29738449,-71.12911946,fir,,
42.29714385,-71.12785837,fir,,
42.30404252,-71.12195946,tree,,
42.30251362,-71.12021815,oak,,United States
42.29682021,-71.12574391,hemlock,,
42.30256901,-71.11817999,pine,1978.7890411,Canada
42.29811558,-71.12794269,,,
42.29801631,-71.12861543,fir,,
42.29885733,-71.12807987,fir,,
42.30128661,-71.12102925,catalpa,1979.96986301,United States
42.29930422,-71.12552509,pine,,
42.29517128,-71.12877451,fir,,
42.29323757,-71.12942737,aralia,,Japan
42.29778826,-71.1278718,fir,,
42.30248826,-71.12031713,maple,,United States
42.30287799,-71.11957096,maple,,
42.29905258,-71.12372979,,,
42.29905289,-71.12377408,,,
42.30128333,-71.12466424,gum,1979.94246575,United States
42.30112073,-71.12525644,gum,1979.94246575,United States
42.30137936,-71.12477187,gum,1979.94246575,United States
42.29330179,-71.12562896,,,Canada
42.29322959,-71.12553545,,,Canada
42.29669907,-71.12393345,fi,,United States
42.29890695,-71.12467138,hornbeam,1979.94246575,United States
42.29902515,-71.12463598,hornbeam,1979.94246575,United States
42.29237358,-71.1272441,larch,,
42.29237021,-71.12712214,larch,,
42.29230629,-71.12711747,larch,,
42.29231768,-71.12696263,larch,,
42.29218245,-71.12696359,larch,,
42.29221994,-71.12680695,larch,,
42.29236983,-71.1267481,larch,,
42.29245355,-71.12687413,larch,,
42.2982069,-71.12795482,,,
42.30222662,-71.11673542,,,
42.30301793,-71.12234909,maple,1914.49863014,Japan
42.2982877,-71.12067752,,1910.7890411,China
42.29547077,-71.12934459,fir,,Japan
42.30228781,-71.12445659,birch,1979.06849315,United States
42.2996752,-71.12331996,,,"Korea, Republic of"
42.29811126,-71.12835363,fir,,
42.30124064,-71.1211069,catalpa,1979.96986301,United States
42.29308708,-71.1283004,maple,,Japan
42.30299385,-71.12271602,buckeye,,United States
42.3030041,-71.11948672,maple,1907.49863014,China
42.30385504,-71.11983565,maple,1914.49863014,Japan
42.29683007,-71.1254001,hemlock,,
42.30655513,-71.12091836,maple,,
42.29328541,-71.1250843,hawthorn,,
42.29684093,-71.12536307,hemlock,,
42.30541343,-71.12032521,,2004.92896175,United States
42.29463756,-71.12309421,oak,,
42.30311249,-71.11914108,maple,,
42.30329534,-71.11980037,maple,,
42.30092391,-71.12182418,ash,1978.81917808,Japan
42.30545047,-71.12164645,maple,,United States
42.29681061,-71.12532259,hemlock,,
42.29684917,-71.12536672,hemlock,,
42.30171661,-71.12349341,birch,2005.95890411,United States
42.30140491,-71.1172434,pine,,
42.2945955,-71.12352883,oak,,
42.30326776,-71.12005632,maple,,
42.30263181,-71.12024171,oak,,United States
42.30302629,-71.12037306,maple,1996.79781421,China
42.29848841,-71.12699037,mountain-ash,,Sweden
42.29753148,-71.12251392,hemlock,,
42.29990758,-71.11989221,ash,,"Korea, Republic of"
42.29670304,-71.1251532,hemlock,,
42.29905981,-71.12123322,oak,,Japan
42.29948819,-71.12563235,oak,,Japan
42.29908446,-71.12135833,spruce,,
42.30251632,-71.11801396,pine,,"Korea, Republic of"
42.29774131,-71.12895724,pine,,"Korea, Republic of"
42.30196047,-71.12306932,ash,,China
42.30192044,-71.12312172,ash,,China
42.30351523,-71.12133382,buckeye,1906.49863014,United States
42.2931417,-71.12879258,buckeye,1906.49863014,United States
42.30185122,-71.12270154,ash,,China
42.30370994,-71.12159024,chestnut,,
42.30190364,-71.12300865,ash,,China
42.2998728,-71.12018785,privet,,
42.30370011,-71.12233228,horsechestnut,,
42.30377685,-71.12228286,horsechestnut,,
42.3035604,-71.12143904,buckeye,1906.49863014,United States
42.29766035,-71.12235045,hemlock,,
42.30384158,-71.12273429,horsechestnut,,
42.30367408,-71.12166285,chestnut,,
42.30138298,-71.11733259,pine,,
42.30178871,-71.12372587,birch,2004.96721311,United States
42.30171992,-71.12366713,birch,2004.96721311,United States
42.29674501,-71.1254006,hemlock,,
42.30359456,-71.12239225,horsechestnut,,
42.29513232,-71.12579767,ash,,China
42.30107203,-71.12193618,ash,,China
42.30355576,-71.1212595,buckeye,1906.49863014,United States
42.29953831,-71.12319841,oak,,United States
42.29664382,-71.12550839,hemlock,,
42.29845946,-71.12507847,,,
42.29575787,-71.12814348,pine,1964.85519126,Republic of Montenegro
42.29493185,-71.12273084,,,China
42.29854406,-71.12502102,,,
42.2906351,-71.12595874,spruce,,China
42.29772924,-71.12526262,yew,,
42.29885703,-71.12199321,stewartia,,"Korea, Republic of"
42.29669519,-71.12699155,yew,,
42.30659171,-71.12231516,hemlock,,
42.29497896,-71.12268938,spruce,,China
42.29666236,-71.12700014,maple,,"Korea, Republic of"
42.30170089,-71.12372269,birch,2004.96721311,United States
42.29771285,-71.12521682,yew,,
42.29773192,-71.1252301,yew,,
42.30661778,-71.12234174,hemlock,,
42.29072383,-71.12591102,spruce,,China
42.29073998,-71.1259073,spruce,,China
42.29909203,-71.12061293,spruce,,China
42.30133849,-71.11732812,pine,,
42.29460085,-71.12485416,apple,,
42.29334052,-71.1284752,,,China
42.29661019,-71.12529051,hemlock,,
42.29669877,-71.12552655,hemlock,,
42.29653878,-71.12527245,hemlock,,
42.29436341,-71.12330892,spruce,,China
42.29757663,-71.12731489,spruce,,China
42.29764602,-71.12725571,spruce,,China
42.29292242,-71.12417872,pine,,China
42.29290444,-71.12417076,pine,,China
42.30199501,-71.12379818,birch,,United States
42.3020682,-71.12386246,birch,,United States
42.30204101,-71.12388059,birch,,United States
42.30194578,-71.12374252,birch,,United States
42.29654207,-71.12543876,hemlock,,
42.30199149,-71.12371027,birch,,United States
42.29222842,-71.1281129,,,
42.30186279,-71.12376016,birch,,
42.30303615,-71.11920485,maple,,
42.29737211,-71.1288297,spruce,,China
42.30159461,-71.12394397,birch,,
42.29816973,-71.12800151,,,
42.30047536,-71.12623977,hickory,,
42.300435,-71.12635493,hickory,,
42.30146811,-71.12570328,hickory,,United States
42.29070771,-71.12592382,spruce,,China
42.29648356,-71.12516928,hemlock,,
42.29403745,-71.12887212,honeylocust,,
42.30132767,-71.11733809,pine,,
42.29898937,-71.1232306,oak,,
42.30172976,-71.12580046,hickory,,United States
42.30042462,-71.12607061,hickory,,
42.3020021,-71.12563942,hickory,,
42.30062682,-71.1257559,hickory,,
42.30121754,-71.12613201,hickory,,United States
42.301231,-71.12572177,hickory,,United States
42.30111676,-71.12601584,hickory,,United States
42.2919567,-71.12723539,larch,,
42.29332078,-71.12850637,,,China
42.29681854,-71.12708384,fir,,
42.29865612,-71.12171425,cryptomeria,,
42.29926696,-71.12284834,mockernut,,
42.30185516,-71.12559225,hickory,,United States
42.30188507,-71.12578514,hickory,,
42.29863578,-71.12626919,pine,1961.83561644,Afghanistan
42.29640366,-71.12506995,hemlock,,
42.29289856,-71.12419902,pine,,China
42.29660173,-71.12522033,hemlock,,
42.30096611,-71.12342097,zelkova,,China
42.29642797,-71.12495153,hemlock,,
42.29878532,-71.12461329,,,China
42.29630572,-71.12532927,hemlock,,
42.29629474,-71.12532933,hemlock,,
42.29631932,-71.12529223,hemlock,,
42.30048824,-71.12584085,butternut,,United States
42.29393276,-71.13020435,ironwood,,Japan
42.30554789,-71.12010809,willow,,Country Unknown
42.30318326,-71.12086397,tree,2004.48907104,"Korea, Republic of"
42.29867029,-71.12868771,,,
42.29641488,-71.12514381,hemlock,,
42.29476225,-71.12968602,fir,1911.49863014,China
42.3055644,-71.12010226,willow,,Country Unknown
42.30024834,-71.12603753,hickory,,United States
42.30030613,-71.12611317,hickory,,
42.30044808,-71.12621739,hickory,,
42.30128617,-71.11745687,pine,,
42.29483421,-71.12410133,oak,,
42.30134104,-71.12613867,hickory,,United States
42.30120649,-71.12585512,hickory,,United States
42.30106775,-71.12571878,hickory,,United States
42.29729057,-71.12755714,fir,1911.49863014,China
42.29495445,-71.12959618,hawthorn,,
42.29635748,-71.12521438,hemlock,,
42.3010551,-71.12596662,hickory,,United States
42.29841662,-71.12479943,cypress,,
42.29859319,-71.12498679,cypress,,
42.29679467,-71.12710839,fir,,
42.29532142,-71.12917977,maple,,Russian Federation
42.30181554,-71.1256858,hickory,,United States
42.29744279,-71.12903367,cypress,1904.5,United States
42.29851493,-71.1251605,cypress,,
42.29644767,-71.12510296,hemlock,,
42.30067739,-71.12679369,pecan,,United States
42.29866424,-71.12489396,cypress,,
42.29861708,-71.12477766,cypress,,
42.29907376,-71.12503713,chestnut,,
42.2991289,-71.12497587,chestnut,,
42.30152564,-71.12109086,catalpa,,China
42.2974153,-71.12901905,cypress,1904.5,United States
42.30207402,-71.1207699,yellow-wood,,
42.30093552,-71.11920565,lebanon,,
42.3060684,-71.12119583,willow,,
42.29163883,-71.1251711,spruce,,Canada
42.29161527,-71.1252164,spruce,,Canada
42.29370418,-71.12916109,spruce,,Canada
42.29618032,-71.13322361,maple,,
42.30095511,-71.1233956,zelkova,,China
42.30606989,-71.11992176,cypress,1981.70684932,United States
42.29616997,-71.12502148,hemlock,,
42.29389921,-71.12947833,,,China
42.29306086,-71.12476587,pine,,Canada
42.29617852,-71.12503062,hemlock,,
42.30136688,-71.12272766,elm,,
42.30133048,-71.11747976,pine,,
42.30085128,-71.11928974,lebanon,,
42.30108526,-71.12106981,catalpa,,
42.30038713,-71.12262405,pine,,Macedonia
42.29751071,-71.12789556,,1910.7890411,China
42.29353451,-71.12574819,,,
42.29861979,-71.12606567,pine,,
42.29390754,-71.12538407,mountain-ash,,
42.30628733,-71.11987006,cypress,,United States
42.30627672,-71.11985323,cypress,,United States
42.30615523,-71.11982757,cypress,,United States
42.2944709,-71.12452847,larch,,Republic of Montenegro
42.29307437,-71.12857227,dogwood,,
42.29261696,-71.12893154,tree,,
42.30027872,-71.1201566,,,
42.29601821,-71.12467673,hemlock,,
42.29690139,-71.12548123,,1999.78356164,China
42.29607108,-71.12490189,hemlock,,
42.2960649,-71.12469124,hemlock,,
42.29855895,-71.12613705,pine,,
42.29861124,-71.12609133,pine,,
42.2986469,-71.12603053,pine,,
42.29599688,-71.12486906,hemlock,,
42.29449802,-71.12507496,elm,,
42.29810596,-71.12878305,mountain-ash,,
42.30548936,-71.12203855,linden,,
42.29611467,-71.12480553,hemlock,,
42.296076,-71.12472813,hemlock,,
42.30413637,-71.12165288,tree,,
42.29549645,-71.12803699,,,
42.30587268,-71.12175901,katsura,,Japan
42.30160227,-71.12236677,elm,,
42.29618315,-71.12476816,hemlock,,
42.29217243,-71.12747382,oak,1922.68493151,China
42.29530365,-71.12723688,oak,,
42.29618166,-71.12468443,hemlock,,
42.2987676,-71.12467917,cypress,,
42.29694745,-71.12674188,yew,,
42.29628054,-71.12518157,hemlock,,
42.2981631,-71.12721219,sequoia,1948.5,United States
42.30037941,-71.12452101,oak,,United States
42.30136626,-71.11769691,pine,,
42.2953109,-71.12714807,oak,,
42.29307246,-71.12403151,pine,1981.6739726,United States
42.29628846,-71.12508541,hemlock,,
42.29575286,-71.1286383,,1976.70765027,Armenia
42.30091248,-71.11921037,lebanon,,
42.29628738,-71.12475276,hemlock,,
42.299511,-71.11925581,ash,,China
42.30039887,-71.1226522,pine,,Macedonia
42.29756857,-71.12778979,,1910.7890411,China
42.29674339,-71.12659451,hemlock,,
42.29316721,-71.12387674,spruce,,Country Unknown
42.29823282,-71.12749448,spruce,,Canada
42.30004027,-71.11968905,oak,,United States
42.29911486,-71.12560883,,1980.65027322,Russian Federation
42.30356506,-71.12171446,chestnut,,
42.29621106,-71.12491215,hemlock,,
42.30289128,-71.12120537,maple,,United States
42.29927306,-71.12537254,filbert,,
42.29933946,-71.12565654,pine,,United States
42.29667531,-71.12506465,hemlock,,
42.29371511,-71.12893894,nashi,1916.90163934,China
42.29833125,-71.12787816,spruce,,
42.29633406,-71.12476357,hemlock,,
42.30459421,-71.12314135,dogwood,,
42.29679595,-71.12666789,hemlock,,
42.30053387,-71.12662211,pecan,,United States
42.2961623,-71.12975382,pecan,,United States
42.30134996,-71.11769067,pine,,
42.29638639,-71.1248224,hemlock,,
42.29912601,-71.12492719,chestnut,,China
42.29781152,-71.1269367,spruce,,Country Unknown
42.29999261,-71.12581333,ironwood,,
42.29608687,-71.1246948,hemlock,,
42.29609795,-71.124728,hemlock,,
42.2927017,-71.12436457,spruce,,Country Unknown
42.29682359,-71.12509335,hemlock,,
42.29514117,-71.12601307,basswood,1982.76164384,United States
42.30421881,-71.12168935,tree,,
42.30147877,-71.12317745,elm,,
42.29703266,-71.12555357,,1999.77808219,China
42.29630504,-71.12243694,hickory,,
42.29846098,-71.12528146,,1919.49863014,Japan
42.29795465,-71.12699061,fir,1985.80547945,United States
42.29215,-71.12808336,katsura,,
42.29160766,-71.12749674,hawthorn,,
42.30200753,-71.1229638,zelkova,,
42.29303657,-71.1240626,,,Country Unknown
42.29839102,-71.12835851,spruce,,Country Unknown
42.29695327,-71.12531066,hemlock,,
42.2923298,-71.1246837,spruce,,Canada
42.29737101,-71.1250503,yew,,
42.29695612,-71.12534391,hemlock,,
42.30377387,-71.11979446,maple,1976.70491803,Armenia
42.29575204,-71.12887975,fir,,
42.29697805,-71.1255529,,1999.78630137,China
42.29845315,-71.12429273,cedar,,
42.30414791,-71.1213146,maple,,United States
42.30397929,-71.12108981,maple,,United States
42.29683736,-71.12510805,hemlock,,
42.30044915,-71.12655912,,,"Korea, Republic of"
42.30292093,-71.12119141,maple,,United States
42.29690073,-71.12518899,hemlock,,
42.29802591,-71.12961843,honeylocust,,
42.30129597,-71.1175468,pine,,
42.30167187,-71.12492055,gum,,
42.30153244,-71.12485316,gum,,
42.29629579,-71.12480815,hemlock,,
42.29464128,-71.12413023,yellow-poplar,1985.80821918,United States
42.30043446,-71.1235199,yew,,
42.29527502,-71.12638847,linden,2007.71506849,China
42.29300712,-71.12406277,,,Country Unknown
42.29298115,-71.12410174,,,Country Unknown
42.29301938,-71.1240616,,,Country Unknown
42.2970052,-71.12524752,hemlock,,
42.29764372,-71.12273418,pine,,
42.30638558,-71.12173595,cucumbertree,,United States
42.30377276,-71.12046483,,,
42.29629071,-71.12493386,hemlock,,
42.29480629,-71.12582231,crabapple,,United States
42.29513321,-71.13235412,tree,2002.73150685,China
42.2925081,-71.12810147,maple,1980.65300546,Russian Federation
42.30135937,-71.11776314,pine,,
42.29673486,-71.12650216,hemlock,,
42.29896525,-71.12539134,cypress,,
42.29827586,-71.12657785,pine,,
42.2973762,-71.12541536,hemlock,,
42.29678544,-71.12517489,hemlock,,
42.29309261,-71.12546752,,,
42.30071357,-71.12114171,ash,,Kyrgyzstan
42.30486636,-71.1219147,linden,,
42.30076324,-71.12318147,,1976.71311475,Armenia
42.29716422,-71.12520592,hemlock,,
42.2981824,-71.1245664,yew,1914.49863014,Japan
42.29843568,-71.12529032,cypress,,
42.29545375,-71.13163547,maple,,"Korea, Republic of"
42.30239279,-71.12312193,lilac,,
42.29540718,-71.12277902,pine,,
42.2997216,-71.12101174,cherry,,Czechoslovakia
42.29889658,-71.1281985,spruce,,United States
42.29734868,-71.12538965,hemlock,,
42.29707146,-71.12941281,,1980.65846995,Russian Federation
42.29698013,-71.12513308,hemlock,,
42.29098799,-71.12730955,arborvitae,,
42.29740067,-71.12534498,hemlock,,
42.29818086,-71.12916216,,1999.77534247,China
42.29740615,-71.12534126,hemlock,,
42.30265855,-71.12448526,oak,,
42.29930316,-71.12047653,cypress,,
42.29319042,-71.13025966,fir,1981.69041096,United States
42.30033918,-71.12316677,redbay,,United States
42.2953598,-71.12285642,oak,,
42.30504741,-71.12165115,maple,2003.10958904,United States
42.30298263,-71.12044725,maple,2003.10958904,United States
42.3032087,-71.12245041,maple,2003.10958904,United States
42.29762815,-71.12262914,pine,,
42.3049416,-71.12243581,linden,1919.49863014,Japan
42.29673802,-71.12493861,hemlock,,
42.30143184,-71.1229705,elm,,
42.30173997,-71.1213267,elm,,
42.30254508,-71.1212557,coffeetree,,United States
42.29706796,-71.12513996,hemlock,,
42.29300729,-71.12409166,,,Country Unknown
42.29707404,-71.12940428,,1980.65846995,Russian Federation
42.29671574,-71.12483894,hemlock,,
42.295356,-71.12275979,oak,,
42.29388194,-71.1291247,honeylocust,,
42.29472509,-71.12367351,birch,1985.81369863,United States
42.3062994,-71.11997714,alder,1977.69041096,Japan
42.30637161,-71.11997767,alder,1977.68219178,Japan
42.30637181,-71.12003717,alder,1977.68219178,Japan
42.29385887,-71.12544158,tree,,
42.29475998,-71.12562891,crabapple,,United States
42.30136925,-71.12227198,ash,1980.66393443,Russian Federation
42.30130987,-71.11757714,pine,,
42.29363458,-71.12615206,whitebeam,,
42.30168391,-71.12128678,elm,,
42.30051999,-71.12161367,,2008.72677596,China
42.29667219,-71.12495008,hemlock,,
42.29667471,-71.12487984,hemlock,,
42.29429752,-71.12544994,,,United States
42.29735958,-71.12536741,hemlock,,
42.29097467,-71.12731075,arborvitae,,
42.29101642,-71.12735313,arborvitae,,
42.29345074,-71.12762561,,1994.70410959,China
42.30448206,-71.12061703,maple,1977.76712329,"Korea, Republic of"
42.30447352,-71.12062899,maple,1977.76712329,"Korea, Republic of"
42.29449712,-71.12316908,cedar,,United States
42.29919207,-71.12831239,fir,1985.8109589,United States
42.29700733,-71.12505899,hemlock,,
42.3002347,-71.12151843,ash,,"Korea, Republic of"
42.29825955,-71.12343474,hornbeam,,Country Unknown
42.29689444,-71.12494138,hemlock,,
